transaction_id,student_id,date,time,merchant,category,amount
T0005048,20220020,2026-03-19,12:19:00,二食堂-面食窗口,食堂,15.46
T0005049,20250011,2026-03-10,07:52:00,一食堂-风味窗口,食堂,16.75
T0005050,20220080,2026-03-18,13:48:00,一食堂-风味窗口,食堂,19.56
T0005051,20250043,2026-03-17,18:12:00,二食堂-面食窗口,食堂,15.82
T0005052,20250007,2026-03-19,07:42:00,二食堂-面食窗口,食堂,17.67
T0005053,20220020,2026-03-06,13:49:00,二食堂-面食窗口,食堂,16.69
T0005054,20230065,2026-03-16,11:46:00,二食堂-大众窗口,食堂,14.76
T0005055,20240042,2026-03-10,08:31:00,一食堂-风味窗口,食堂,16.28
T0005056,20230049,2026-03-20,17:40:00,一食堂-大众窗口,食堂,9.37
T0005057,20250043,2026-03-15,18:11:00,一食堂-大众窗口,食堂,10.93
T0005058,20240030,2026-03-03,15:25:00,奶茶店,饮品,7.88
T0005059,20250023,2026-03-05,12:57:00,一食堂-风味窗口,食堂,20.02
T0005060,20240098,2026-03-05,08:15:00,一食堂-大众窗口,食堂,12.17
T0005061,20240110,2026-03-04,18:44:00,一食堂-风味窗口,食堂,15.36
T0005062,20250095,2026-03-06,13:24:00,一食堂-大众窗口,食堂,12.35
T0005063,20230021,2026-03-02,18:53:00,一食堂-大众窗口,食堂,13.45
T0005064,20220072,2026-03-02,08:39:00,二食堂-大众窗口,食堂,9.74
T0005065,20220064,2026-03-06,12:50:00,一食堂-风味窗口,食堂,13.59
T0005066,20230057,2026-03-03,18:42:00,一食堂-风味窗口,食堂,17.52
T0005067,20250091,2026-03-16,08:07:00,二食堂-面食窗口,食堂,17.71
T0005068,20230017,2026-03-18,18:15:00,一食堂-风味窗口,食堂,20.75
T0005069,20250083,2026-03-19,12:01:00,二食堂-面食窗口,食堂,14.45
T0005070,20240050,2026-03-08,18:25:00,二食堂-面食窗口,食堂,13.21
T0005071,20250047,2026-03-05,08:44:00,二食堂-大众窗口,食堂,12.48
T0005072,20230053,2026-03-15,18:31:00,二食堂-大众窗口,食堂,14.93
T0005073,20220108,2026-03-15,11:16:00,一食堂-大众窗口,食堂,9.8
T0005074,20220120,2026-03-05,11:20:00,二食堂-大众窗口,食堂,12.48
T0005075,20240094,2026-03-12,08:29:00,二食堂-面食窗口,食堂,14.66
T0005076,20240046,2026-03-19,13:38:00,一食堂-大众窗口,食堂,13.33
T0005077,20220044,2026-03-18,17:34:00,一食堂-大众窗口,食堂,13.15
T0005078,20230065,2026-03-20,07:47:00,一食堂-大众窗口,食堂,13.74
T0005079,20230113,2026-03-19,08:30:00,一食堂-风味窗口,食堂,19.3
T0005080,20250003,2026-03-19,18:05:00,二食堂-面食窗口,食堂,15.59
T0005081,20220092,2026-03-15,12:19:00,一食堂-风味窗口,食堂,18.2
T0005082,20220064,2026-03-17,17:00:00,一食堂-风味窗口,食堂,20.1
T0005083,20240118,2026-03-20,12:01:00,一食堂-大众窗口,食堂,14.2
T0005084,20230009,2026-03-17,08:18:00,一食堂-风味窗口,食堂,13.17
T0005085,20230085,2026-03-20,08:25:00,一食堂-风味窗口,食堂,13.47
T0005086,20250015,2026-03-10,11:47:00,一食堂-风味窗口,食堂,19.73
T0005087,20240062,2026-03-10,17:40:00,二食堂-大众窗口,食堂,13.16
T0005088,20250111,2026-03-12,18:40:00,一食堂-风味窗口,食堂,14.49
T0005089,20240078,2026-03-11,07:49:00,一食堂-大众窗口,食堂,13.78
T0005090,20250071,2026-03-18,18:06:00,二食堂-大众窗口,食堂,8.93
T0005091,20220072,2026-03-12,12:22:00,一食堂-大众窗口,食堂,8.13
T0005092,20220028,2026-03-15,18:58:00,二食堂-大众窗口,食堂,14.67
T0005093,20250079,2026-03-12,12:00:00,一食堂-风味窗口,食堂,15.91
T0005094,20250051,2026-03-05,17:48:00,一食堂-大众窗口,食堂,13.98
T0005095,20240034,2026-03-13,18:33:00,二食堂-面食窗口,食堂,15.1
T0005096,20240046,2026-03-08,12:31:00,一食堂-风味窗口,食堂,14.98
T0005097,20230117,2026-03-07,12:14:00,一食堂-大众窗口,食堂,12.99
T0005098,20220064,2026-03-07,12:05:00,一食堂-风味窗口,食堂,18.89
T0005099,20240010,2026-03-17,17:27:00,二食堂-面食窗口,食堂,16.3
T0005100,20230089,2026-03-06,12:52:00,二食堂-大众窗口,食堂,11.68
T0005101,20230113,2026-03-14,12:52:00,二食堂-面食窗口,食堂,10.7
T0005102,20240014,2026-03-02,12:12:00,二食堂-大众窗口,食堂,11.41
T0005103,20220004,2026-03-02,07:38:00,一食堂-风味窗口,食堂,1394.24
T0005104,20240014,2026-03-11,18:07:00,一食堂-大众窗口,食堂,8.77
T0005105,20240034,2026-03-09,13:33:00,二食堂-大众窗口,食堂,10.31
T0005106,20220096,2026-03-15,13:43:00,一食堂-风味窗口,食堂,15.54
T0005107,20240018,2026-03-03,17:54:00,一食堂-大众窗口,食堂,9.61
T0005108,20220048,2026-03-16,08:16:00,一食堂-大众窗口,食堂,11.71
T0005109,20250059,2026-03-10,12:13:00,二食堂-大众窗口,食堂,14.99
T0005110,20250027,2026-03-13,17:11:00,二食堂-大众窗口,食堂,13.47
T0005111,20220104,2026-03-09,12:39:00,一食堂-风味窗口,食堂,18.52
T0005112,20230105,2026-03-22,07:04:00,一食堂-风味窗口,食堂,21.13
T0005113,20230065,2026-03-11,08:54:00,一食堂-大众窗口,食堂,13.99
T0005114,20230045,2026-03-22,18:06:00,二食堂-大众窗口,食堂,13.55
T0005115,20220060,2026-03-17,18:47:00,二食堂-面食窗口,食堂,15.49
T0005116,20240058,2026-03-17,18:06:00,二食堂-大众窗口,食堂,11.69
T0005117,20240010,2026-03-14,08:25:00,二食堂-大众窗口,食堂,11.43
T0005118,20250051,2026-03-04,18:39:00,一食堂-大众窗口,食堂,14.79
T0005119,20230069,2026-03-09,08:36:00,二食堂-大众窗口,食堂,9.19
T0005120,20230093,2026-03-10,12:34:00,一食堂-风味窗口,食堂,15.6
T0005121,20220052,2026-03-07,08:55:00,一食堂-大众窗口,食堂,10.17
T0005122,20220084,2026-03-07,08:24:00,二食堂-面食窗口,食堂,14.43
T0005123,20240002,2026-03-13,21:09:00,奶茶店,饮品,9.1
T0005124,20230105,2026-03-17,18:57:00,一食堂-大众窗口,食堂,10.43
T0005125,20220056,2026-03-19,18:13:00,一食堂-风味窗口,食堂,15.48
T0005126,20250031,2026-03-02,13:20:00,一食堂-大众窗口,食堂,13.44
T0005127,20220112,2026-03-19,18:25:00,二食堂-面食窗口,食堂,15.02
T0005128,20250003,2026-03-20,21:42:00,奶茶店,饮品,10.62
T0005129,20240114,2026-03-14,12:51:00,一食堂-风味窗口,食堂,19.57
T0005130,20220028,2026-03-15,12:09:00,一食堂-风味窗口,食堂,20.89
T0005131,20240030,2026-03-02,07:37:00,一食堂-风味窗口,食堂,13.36
T0005132,20230113,2026-03-09,08:28:00,二食堂-大众窗口,食堂,13.33
T0005133,20250095,2026-03-06,07:59:00,一食堂-风味窗口,食堂,14.14
T0005134,20240074,2026-03-08,12:28:00,二食堂-大众窗口,食堂,13.07
T0005135,20230053,2026-03-06,13:34:00,一食堂-大众窗口,食堂,12.45
T0005136,20220052,2026-03-19,17:34:00,一食堂-风味窗口,食堂,12.6
T0005137,20230037,2026-03-13,07:16:00,一食堂-风味窗口,食堂,16.21
T0005138,20230065,2026-03-18,08:54:00,二食堂-面食窗口,食堂,16.85
T0005139,20250003,2026-03-13,18:23:00,一食堂-风味窗口,食堂,12.68
T0005140,20220096,2026-03-17,18:23:00,二食堂-面食窗口,食堂,15.9
T0005141,20240046,2026-03-18,12:20:00,二食堂-大众窗口,食堂,12.47
T0005142,20230089,2026-03-08,08:20:00,一食堂-风味窗口,食堂,17.39
T0005143,20240050,2026-03-09,13:38:00,一食堂-大众窗口,食堂,11.02
T0005144,20230009,2026-03-09,07:11:00,二食堂-面食窗口,食堂,12.63
T0005145,20220056,2026-03-14,18:34:00,二食堂-面食窗口,食堂,11.91
T0005146,20220080,2026-03-22,12:02:00,一食堂-大众窗口,食堂,14.77
T0005147,20250111,2026-03-11,18:57:00,二食堂-大众窗口,食堂,11.51
T0005148,20240070,2026-03-14,13:55:00,二食堂-面食窗口,食堂,16.88
T0005149,20240074,2026-03-14,18:08:00,一食堂-大众窗口,食堂,11.41
T0005150,20250111,2026-03-20,13:52:00,一食堂-大众窗口,食堂,12.81
T0005151,20230077,2026-03-06,17:19:00,二食堂-面食窗口,食堂,17.45
T0005152,20250011,2026-03-15,12:46:00,二食堂-面食窗口,食堂,17.0
T0005153,20220096,2026-03-07,18:42:00,一食堂-风味窗口,食堂,17.7
T0005154,20220052,2026-03-05,11:10:00,二食堂-大众窗口,食堂,14.79
T0005155,20230057,2026-03-02,12:25:00,二食堂-面食窗口,食堂,12.21
T0005156,20220080,2026-03-17,12:06:00,一食堂-大众窗口,食堂,9.99
T0005157,20250099,2026-03-20,12:28:00,二食堂-面食窗口,食堂,15.26
T0005158,20250083,2026-03-13,07:52:00,一食堂-大众窗口,食堂,11.43
T0005159,20250103,2026-03-05,08:55:00,一食堂-大众窗口,食堂,8.55
T0005160,20220120,2026-03-05,08:13:00,二食堂-大众窗口,食堂,11.34
T0005161,20220076,2026-03-06,13:18:00,一食堂-大众窗口,食堂,14.52
T0005162,20230077,2026-03-16,12:25:00,二食堂-大众窗口,食堂,8.92
T0005163,20250055,2026-03-06,07:01:00,二食堂-面食窗口,食堂,14.01
T0005164,20230089,2026-03-16,18:40:00,二食堂-大众窗口,食堂,14.49
T0005165,20250115,2026-03-12,13:30:00,一食堂-风味窗口,食堂,20.92
T0005166,20220044,2026-03-02,17:39:00,一食堂-大众窗口,食堂,8.86
T0005167,20250087,2026-03-11,13:32:00,一食堂-风味窗口,食堂,14.75
T0005168,20220068,2026-03-07,18:03:00,二食堂-大众窗口,食堂,14.52
T0005169,20240046,2026-03-16,18:06:00,一食堂-大众窗口,食堂,9.68
T0005170,20250119,2026-03-04,17:25:00,一食堂-大众窗口,食堂,8.53
T0005171,20250099,2026-03-16,17:59:00,二食堂-大众窗口,食堂,10.87
T0005172,20220120,2026-03-03,18:30:00,一食堂-大众窗口,食堂,10.12
T0005173,20240086,2026-03-13,18:47:00,二食堂-大众窗口,食堂,8.79
T0005174,20240014,2026-03-13,18:57:00,一食堂-风味窗口,食堂,20.27
T0005175,20220052,2026-03-12,07:19:00,二食堂-大众窗口,食堂,13.2
T0005176,20220092,2026-03-12,17:22:00,二食堂-大众窗口,食堂,9.79
T0005177,20240010,2026-03-05,21:39:00,奶茶店,饮品,14.07
T0005178,20250115,2026-03-06,12:43:00,一食堂-大众窗口,食堂,8.65
T0005179,20240114,2026-03-16,17:54:00,二食堂-大众窗口,食堂,9.07
T0005180,20220108,2026-03-04,12:02:00,一食堂-大众窗口,食堂,8.1
T0005181,20230005,2026-03-19,17:11:00,一食堂-风味窗口,食堂,21.77
T0005182,20240070,2026-03-07,12:14:00,一食堂-风味窗口,食堂,16.16
T0005183,20230049,2026-03-06,12:21:00,二食堂-面食窗口,食堂,11.77
T0005184,20250055,2026-03-14,12:45:00,二食堂-大众窗口,食堂,14.21
T0005185,20230085,2026-03-22,11:13:00,一食堂-风味窗口,食堂,12.4
T0005186,20250079,2026-03-16,17:41:00,二食堂-面食窗口,食堂,11.16
T0005187,20230081,2026-03-10,12:29:00,一食堂-大众窗口,食堂,10.46
T0005188,20220104,2026-03-13,17:43:00,二食堂-面食窗口,食堂,10.29
T0005189,20220108,2026-03-13,07:47:00,二食堂-大众窗口,食堂,9.29
T0005190,20230025,2026-03-20,08:19:00,二食堂-大众窗口,食堂,14.82
T0005191,20230025,2026-03-02,12:13:00,二食堂-大众窗口,食堂,11.61
T0005192,20250119,2026-03-06,11:40:00,一食堂-大众窗口,食堂,8.8
T0005193,20250027,2026-03-14,12:17:00,二食堂-大众窗口,食堂,11.18
T0005194,20250035,2026-03-22,17:28:00,二食堂-面食窗口,食堂,15.53
T0005195,20220080,2026-03-02,19:42:00,奶茶店,饮品,11.89
T0005196,20250063,2026-03-19,07:11:00,一食堂-风味窗口,食堂,12.4
T0005197,20240074,2026-03-19,12:04:00,二食堂-大众窗口,食堂,14.52
T0005198,20230025,2026-03-02,18:13:00,二食堂-大众窗口,食堂,10.59
T0005199,20220008,2026-03-02,11:51:00,一食堂-风味窗口,食堂,19.13
T0005200,20250011,2026-03-17,17:55:00,二食堂-大众窗口,食堂,10.82
T0005201,20250007,2026-03-08,11:46:00,二食堂-大众窗口,食堂,9.48
T0005202,20240102,2026-03-10,08:21:00,一食堂-风味窗口,食堂,20.14
T0005203,20230093,2026-03-12,18:12:00,二食堂-大众窗口,食堂,11.55
T0005204,20230037,2026-03-14,18:30:00,一食堂-风味窗口,食堂,13.4
T0005205,20240006,2026-03-22,12:18:00,一食堂-风味窗口,食堂,20.71
T0005206,20220020,2026-03-08,17:08:00,一食堂-风味窗口,食堂,17.73
T0005207,20230117,2026-03-08,12:40:00,一食堂-大众窗口,食堂,8.66
T0005208,20230037,2026-03-22,12:05:00,二食堂-面食窗口,食堂,13.76
T0005209,20250007,2026-03-17,18:28:00,一食堂-风味窗口,食堂,16.98
T0005210,20250039,2026-03-20,07:06:00,二食堂-面食窗口,食堂,10.34
T0005211,20250079,2026-03-16,11:54:00,二食堂-面食窗口,食堂,11.31
T0005212,20220060,2026-03-08,18:14:00,一食堂-风味窗口,食堂,14.94
T0005213,20250115,2026-03-16,17:31:00,二食堂-面食窗口,食堂,13.9
T0005214,20230017,2026-03-09,11:01:00,二食堂-大众窗口,食堂,8.97
T0005215,20250087,2026-03-19,11:59:00,二食堂-面食窗口,食堂,14.34
T0005216,20220084,2026-03-11,11:49:00,二食堂-面食窗口,食堂,15.49
T0005217,20220084,2026-03-16,17:42:00,二食堂-大众窗口,食堂,8.06
T0005218,20230089,2026-03-16,07:48:00,一食堂-大众窗口,食堂,11.83
T0005219,20240102,2026-03-20,08:44:00,二食堂-面食窗口,食堂,11.36
T0005220,20250067,2026-03-18,11:31:00,二食堂-面食窗口,食堂,16.98
T0005221,20240014,2026-03-02,07:11:00,二食堂-面食窗口,食堂,15.05
T0005222,20220008,2026-03-18,17:24:00,一食堂-风味窗口,食堂,15.75
T0005223,20240078,2026-03-07,17:27:00,二食堂-面食窗口,食堂,14.3
T0005224,20230005,2026-03-08,18:11:00,一食堂-风味窗口,食堂,21.01
T0005225,20230037,2026-03-10,18:22:00,二食堂-大众窗口,食堂,13.59
T0005226,20240094,2026-03-19,21:01:00,便利店,超市,5.96
T0005227,20220044,2026-03-16,18:46:00,二食堂-面食窗口,食堂,15.68
T0005228,20250015,2026-03-19,18:32:00,二食堂-大众窗口,食堂,8.75
T0005229,20220068,2026-03-16,18:14:00,二食堂-大众窗口,食堂,8.75
T0005230,20230097,2026-03-04,12:39:00,一食堂-风味窗口,食堂,15.17
T0005231,20250047,2026-03-06,08:07:00,二食堂-大众窗口,食堂,8.17
T0005232,20250047,2026-03-07,08:54:00,一食堂-大众窗口,食堂,12.54
T0005233,20230045,2026-03-16,11:16:00,二食堂-面食窗口,食堂,10.96
T0005234,20250031,2026-03-14,18:43:00,一食堂-大众窗口,食堂,9.79
T0005235,20240050,2026-03-09,08:48:00,二食堂-面食窗口,食堂,11.27
T0005236,20240058,2026-03-05,11:41:00,二食堂-面食窗口,食堂,16.72
T0005237,20250003,2026-03-08,11:07:00,一食堂-风味窗口,食堂,19.94
T0005238,20220072,2026-03-18,12:26:00,一食堂-大众窗口,食堂,12.37
T0005239,20230069,2026-03-18,18:45:00,二食堂-大众窗口,食堂,9.67
T0005240,20230101,2026-03-11,18:53:00,一食堂-大众窗口,食堂,14.3
T0005241,20220104,2026-03-18,13:03:00,二食堂-面食窗口,食堂,15.66
T0005242,20240046,2026-03-22,17:18:00,一食堂-风味窗口,食堂,17.14
T0005243,20240022,2026-03-03,07:17:00,一食堂-风味窗口,食堂,19.92
T0005244,20240054,2026-03-04,12:15:00,二食堂-面食窗口,食堂,13.92
T0005245,20250031,2026-03-18,12:13:00,二食堂-面食窗口,食堂,16.88
T0005246,20230109,2026-03-22,17:51:00,二食堂-大众窗口,食堂,9.9
T0005247,20240058,2026-03-14,17:24:00,二食堂-面食窗口,食堂,12.36
T0005248,20220084,2026-03-20,18:39:00,一食堂-风味窗口,食堂,21.12
T0005249,20240102,2026-03-19,12:31:00,一食堂-大众窗口,食堂,13.03
T0005250,20220024,2026-03-03,18:58:00,二食堂-面食窗口,食堂,15.4
T0005251,20240046,2026-03-11,11:52:00,二食堂-面食窗口,食堂,15.8
T0005252,20250091,2026-03-10,17:27:00,一食堂-大众窗口,食堂,14.12
T0005253,20240082,2026-03-10,07:26:00,一食堂-风味窗口,食堂,20.51
T0005254,20240054,2026-03-10,17:28:00,二食堂-大众窗口,食堂,8.97
T0005255,20230105,2026-03-18,12:44:00,一食堂-风味窗口,食堂,18.34
T0005256,20230033,2026-03-13,17:18:00,一食堂-风味窗口,食堂,17.63
T0005257,20230033,2026-03-04,08:08:00,一食堂-风味窗口,食堂,21.14
T0005258,20220096,2026-03-13,08:01:00,二食堂-面食窗口,食堂,14.82
T0005259,20240098,2026-03-04,08:17:00,二食堂-面食窗口,食堂,13.89
T0005260,20220112,2026-03-04,17:49:00,二食堂-面食窗口,食堂,10.22
T0005261,20240106,2026-03-02,12:17:00,一食堂-大众窗口,食堂,13.19
T0005262,20250091,2026-03-20,18:56:00,一食堂-风味窗口,食堂,21.06
T0005263,20220084,2026-03-17,18:27:00,一食堂-大众窗口,食堂,8.58
T0005264,20220064,2026-03-05,11:44:00,二食堂-大众窗口,食堂,12.63
T0005265,20230109,2026-03-08,18:50:00,二食堂-面食窗口,食堂,11.68
T0005266,20250095,2026-03-21,07:34:00,二食堂-面食窗口,食堂,17.24
T0005267,20230041,2026-03-14,12:35:00,一食堂-大众窗口,食堂,11.73
T0005268,20250083,2026-03-05,18:22:00,二食堂-大众窗口,食堂,11.79
T0005269,20250051,2026-03-11,08:44:00,二食堂-面食窗口,食堂,13.29
T0005270,20220020,2026-03-21,08:36:00,一食堂-大众窗口,食堂,9.96
T0005271,20230101,2026-03-19,17:46:00,二食堂-面食窗口,食堂,15.27
T0005272,20240038,2026-03-05,13:09:00,二食堂-大众窗口,食堂,12.79
T0005273,20230117,2026-03-11,07:29:00,二食堂-面食窗口,食堂,16.98
T0005274,20220008,2026-03-21,13:11:00,二食堂-面食窗口,食堂,17.42
T0005275,20220100,2026-03-22,08:40:00,二食堂-面食窗口,食堂,10.86
T0005276,20220116,2026-03-10,17:29:00,二食堂-面食窗口,食堂,16.8
T0005277,20220056,2026-03-04,08:04:00,一食堂-大众窗口,食堂,8.83
T0005278,20240062,2026-03-21,12:45:00,一食堂-风味窗口,食堂,18.06
T0005279,20250071,2026-03-22,17:27:00,一食堂-大众窗口,食堂,10.36
T0005280,20240098,2026-03-18,12:39:00,一食堂-风味窗口,食堂,17.29
T0005281,20220068,2026-03-04,13:42:00,二食堂-大众窗口,食堂,9.77
T0005282,20250115,2026-03-03,11:51:00,二食堂-大众窗口,食堂,8.09
T0005283,20240070,2026-03-16,12:27:00,一食堂-风味窗口,食堂,14.54
T0005284,20220040,2026-03-21,12:15:00,二食堂-大众窗口,食堂,12.53
T0005285,20220004,2026-03-12,18:57:00,一食堂-大众窗口,食堂,14.37
T0005286,20250111,2026-03-05,12:12:00,二食堂-大众窗口,食堂,14.73
T0005287,20240026,2026-03-02,18:24:00,二食堂-面食窗口,食堂,12.57
T0005288,20220100,2026-03-10,13:34:00,一食堂-风味窗口,食堂,15.97
T0005289,20230001,2026-03-03,18:06:00,二食堂-面食窗口,食堂,10.55
T0005290,20240022,2026-03-10,12:07:00,二食堂-大众窗口,食堂,13.33
T0005291,20230037,2026-03-21,12:49:00,二食堂-面食窗口,食堂,16.82
T0005292,20250003,2026-03-13,07:55:00,二食堂-面食窗口,食堂,12.1
T0005293,20240082,2026-03-11,17:42:00,一食堂-大众窗口,食堂,14.64
T0005294,20220068,2026-03-17,18:57:00,二食堂-面食窗口,食堂,17.6
T0005295,20240034,2026-03-13,12:43:00,一食堂-风味窗口,食堂,18.12
T0005296,20240094,2026-03-11,13:04:00,二食堂-大众窗口,食堂,9.64
T0005297,20220116,2026-03-04,12:42:00,二食堂-大众窗口,食堂,10.87
T0005298,20250099,2026-03-06,07:32:00,二食堂-面食窗口,食堂,11.91
T0005299,20220088,2026-03-04,10:35:00,水果店,超市,14.06
T0005300,20240118,2026-03-11,07:33:00,二食堂-面食窗口,食堂,11.15
T0005301,20220080,2026-03-12,08:31:00,一食堂-风味窗口,食堂,15.01
T0005302,20230025,2026-03-07,12:30:00,一食堂-风味窗口,食堂,18.76
T0005303,20230053,2026-03-18,07:56:00,一食堂-大众窗口,食堂,9.86
T0005304,20220096,2026-03-19,19:20:00,奶茶店,饮品,16.35
T0005305,20240006,2026-03-18,18:00:00,二食堂-大众窗口,食堂,13.41
T0005306,20230037,2026-03-12,12:54:00,一食堂-风味窗口,食堂,18.81
T0005307,20250015,2026-03-02,17:16:00,一食堂-风味窗口,食堂,18.2
T0005308,20230073,2026-03-03,12:06:00,一食堂-风味窗口,食堂,18.55
T0005309,20220060,2026-03-12,07:52:00,一食堂-大众窗口,食堂,8.73
T0005310,20250015,2026-03-16,08:18:00,一食堂-风味窗口,食堂,13.88
T0005311,20240098,2026-03-20,08:14:00,二食堂-面食窗口,食堂,15.49
T0005312,20230077,2026-03-13,12:37:00,二食堂-大众窗口,食堂,14.2
T0005313,20250047,2026-03-19,08:19:00,二食堂-面食窗口,食堂,12.64
T0005314,20250107,2026-03-11,07:28:00,一食堂-风味窗口,食堂,14.32
T0005315,20220048,2026-03-06,08:43:00,二食堂-面食窗口,食堂,17.38
T0005316,20220004,2026-03-16,18:04:00,二食堂-面食窗口,食堂,13.91
T0005317,20220044,2026-03-13,08:02:00,二食堂-面食窗口,食堂,17.57
T0005318,20230089,2026-03-18,18:18:00,二食堂-大众窗口,食堂,9.72
T0005319,20250111,2026-03-13,13:47:00,一食堂-大众窗口,食堂,10.07
T0005320,20240078,2026-03-19,07:06:00,一食堂-大众窗口,食堂,10.67
T0005321,20250119,2026-03-05,11:27:00,二食堂-面食窗口,食堂,10.62
T0005322,20250059,2026-03-15,15:12:00,便利店,超市,17.4
T0005323,20230001,2026-03-11,12:05:00,二食堂-大众窗口,食堂,13.95
T0005324,20250023,2026-03-12,07:54:00,一食堂-大众窗口,食堂,8.96
T0005325,20230081,2026-03-05,17:04:00,一食堂-大众窗口,食堂,8.03
T0005326,20250071,2026-03-02,21:06:00,奶茶店,饮品,10.85
T0005327,20240070,2026-03-08,12:16:00,一食堂-大众窗口,食堂,14.05
T0005328,20240034,2026-03-03,07:47:00,一食堂-大众窗口,食堂,12.49
T0005329,20220044,2026-03-14,11:09:00,二食堂-大众窗口,食堂,9.7
T0005330,20220048,2026-03-09,17:08:00,二食堂-大众窗口,食堂,9.57
T0005331,20240042,2026-03-07,15:33:00,水果店,超市,22.56
T0005332,20240086,2026-03-19,18:43:00,二食堂-面食窗口,食堂,15.73
T0005333,20230097,2026-03-17,08:33:00,二食堂-面食窗口,食堂,15.7
T0005334,20220108,2026-03-22,17:04:00,一食堂-风味窗口,食堂,12.83
T0005335,20240118,2026-03-05,18:08:00,二食堂-面食窗口,食堂,17.17
T0005336,20230113,2026-03-19,18:29:00,二食堂-大众窗口,食堂,14.73
T0005337,20220044,2026-03-10,18:39:00,二食堂-大众窗口,食堂,10.54
T0005338,20240106,2026-03-05,11:42:00,一食堂-风味窗口,食堂,12.96
T0005339,20250047,2026-03-11,07:50:00,二食堂-面食窗口,食堂,17.74
T0005340,20240054,2026-03-15,12:18:00,二食堂-面食窗口,食堂,15.2
T0005341,20250079,2026-03-08,08:50:00,一食堂-大众窗口,食堂,10.59
T0005342,20240058,2026-03-09,19:01:00,便利店,超市,8.05
T0005343,20230017,2026-03-03,17:00:00,二食堂-面食窗口,食堂,15.67
T0005344,20240054,2026-03-09,15:38:00,超市A,超市,6.1
T0005345,20240010,2026-03-03,18:25:00,二食堂-面食窗口,食堂,17.21
T0005346,20250051,2026-03-17,17:08:00,二食堂-大众窗口,食堂,11.83
T0005347,20230049,2026-03-22,12:49:00,二食堂-面食窗口,食堂,14.66
T0005348,20220064,2026-03-16,18:33:00,二食堂-大众窗口,食堂,8.99
T0005349,20240018,2026-03-05,12:48:00,一食堂-风味窗口,食堂,18.71
T0005350,20230093,2026-03-16,12:55:00,一食堂-大众窗口,食堂,10.48
T0005351,20240106,2026-03-14,11:40:00,一食堂-大众窗口,食堂,8.1
T0005352,20220116,2026-03-04,07:21:00,一食堂-大众窗口,食堂,10.63
T0005353,20230009,2026-03-11,18:47:00,二食堂-大众窗口,食堂,8.29
T0005354,20230017,2026-03-04,12:17:00,二食堂-面食窗口,食堂,14.58
T0005355,20220012,2026-03-02,18:53:00,一食堂-风味窗口,食堂,12.82
T0005356,20230085,2026-03-14,18:57:00,二食堂-大众窗口,食堂,12.91
T0005357,20250099,2026-03-10,17:50:00,一食堂-大众窗口,食堂,14.26
T0005358,20240022,2026-03-10,18:01:00,二食堂-大众窗口,食堂,9.98
T0005359,20230113,2026-03-04,17:10:00,二食堂-大众窗口,食堂,13.37
T0005360,20250111,2026-03-17,12:54:00,二食堂-大众窗口,食堂,11.66
T0005361,20240102,2026-03-14,07:35:00,二食堂-大众窗口,食堂,14.27
T0005362,20230029,2026-03-06,17:38:00,二食堂-大众窗口,食堂,12.76
T0005363,20240046,2026-03-21,15:55:00,咖啡店,饮品,22.62
T0005364,20230069,2026-03-17,18:25:00,一食堂-风味窗口,食堂,14.25
T0005365,20230057,2026-03-20,18:50:00,二食堂-面食窗口,食堂,14.83
T0005366,20220040,2026-03-12,18:28:00,二食堂-面食窗口,食堂,11.15
T0005367,20220060,2026-03-22,21:02:00,便利店,超市,19.5
T0005368,20250115,2026-03-07,19:50:00,超市A,超市,10.31
T0005369,20220108,2026-03-10,08:50:00,一食堂-风味窗口,食堂,20.31
T0005370,20240018,2026-03-11,18:59:00,二食堂-大众窗口,食堂,8.51
T0005371,20240110,2026-03-03,11:13:00,二食堂-面食窗口,食堂,13.53
T0005372,20240018,2026-03-16,21:10:00,咖啡店,饮品,24.18
T0005373,20240002,2026-03-12,18:31:00,一食堂-风味窗口,食堂,14.36
T0005374,20250087,2026-03-17,08:10:00,一食堂-大众窗口,食堂,11.64
T0005375,20220092,2026-03-14,12:26:00,一食堂-大众窗口,食堂,12.92
T0005376,20240038,2026-03-11,12:21:00,二食堂-面食窗口,食堂,15.33
T0005377,20250099,2026-03-11,18:54:00,一食堂-风味窗口,食堂,18.0
T0005378,20220040,2026-03-19,12:17:00,二食堂-大众窗口,食堂,14.0
T0005379,20250023,2026-03-19,07:23:00,一食堂-大众窗口,食堂,11.63
T0005380,20240070,2026-03-05,07:38:00,二食堂-大众窗口,食堂,8.3
T0005381,20220080,2026-03-03,18:34:00,一食堂-风味窗口,食堂,14.23
T0005382,20220040,2026-03-14,13:41:00,二食堂-面食窗口,食堂,15.75
T0005383,20240034,2026-03-11,12:20:00,二食堂-大众窗口,食堂,11.27
T0005384,20230045,2026-03-17,12:18:00,二食堂-大众窗口,食堂,13.38
T0005385,20230081,2026-03-18,13:46:00,二食堂-面食窗口,食堂,12.38
T0005386,20230077,2026-03-09,07:26:00,一食堂-大众窗口,食堂,10.66
T0005387,20220052,2026-03-13,18:22:00,一食堂-风味窗口,食堂,13.65
T0005388,20220072,2026-03-04,08:04:00,一食堂-大众窗口,食堂,9.42
T0005389,20250059,2026-03-17,11:08:00,二食堂-面食窗口,食堂,17.0
T0005390,20220032,2026-03-11,17:33:00,二食堂-大众窗口,食堂,12.34
